questionOptionID,optionLabel,optionValue,questionID
156013,D,2nd century AD,41842
156014,A,4th century AD,41843
156015,B,10th century AD,41843
156016,C,13th century AD,41843
156017,D,7th century AD,41843
156018,A,12th century BC,41844
156019,B,7th century BC,41844
156020,C,2nd century BC,41844
156021,D,5th century BC,41844
156022,A,9th century AD,41845
156023,B,17th century AD,41845
156024,C,13th century AD,41845
156025,D,15th century AD,41845
156026,A,5th century AD,41846
156027,B,10th century AD,41846
156028,C,2nd century AD,41846
156029,D,14th century AD,41846
156030,A,2nd century BC,41847
156031,B,2nd century AD,41847
156032,C,1st century AD,41847
156033,D,1st century BC,41847
156034,A,17th century AD,41848
156035,B,9th century AD,41848
156036,C,15th century AD,41848
156037,D,7th century AD,41848
156038,A,3rd century AD,41849
156039,B,2nd century AD,41849
156040,C,3rd century BC,41849
156041,D,4th century AD,41849
156042,A,My Left Foot: The Story of Christy Brown,41850
156043,B,Working Girl,41850
156044,C,Rain Man,41850
156045,D,Driving Miss Daisy,41850
156046,A,Daniel Radcliffe,41851
156047,B,Jamie Waylett,41851
156048,C,Nicholas Hoult,41851
156049,D,Hugh Mitchell,41851
156050,A,Best Actress Award,41852
156051,B,Free Spirit Award,41852
156052,C,Lifetime Achievement Award,41852
156053,D,All of these,41852
156054,A,"The 14th Dalai Lama, Tenzin Gyatso",41853
156055,B,Mikhail Sergeyevich Gorbachev,41853
156056,C,Nelson Mandela,41853
156057,D,Yasser Arafat,41853
156058,A,The city was visited by the Pope.,41854
156059,B,A grizzly bear on the loose fell asleep on Times Square.,41854
156060,C,An earthquake struck the city.,41854
156061,D,The first African American mayor of the city was elected.,41854
156062,A,Jordin Sparks,41855
156063,B,Carrie Underwood,41855
156064,C,Kelly Clarkson,41855
156065,D,Kris Allen,41855
156066,A,Man Ray,41856
156067,B,Max Ernst,41856
156068,C,Pablo Picasso,41856
156069,D,Salvador Dali,41856
156070,A,Autumn of Nations,41857
156071,B,The Red Veil,41857
156072,C,The Liberty Wave,41857
156073,D,All of these,41857
156074,A,Lil Mama,41858
156075,B,Chris Brown,41858
156076,C,Soulja Boy,41858
156077,D,Bow Wow,41858
156078,A,Full House,41859
156079,B,Step By Step,41859
156080,C,ALF,41859
156081,D,The Simpsons,41859
156082,A,Charles D. Walcott,41860
156083,B,Adam Sedgwick,41860
156084,C,None of these,41860
156085,D,Charles Lyell,41860
156086,A,True,41861
156087,B,False,41861
156088,A,Biodiversity Boom,41862
156089,B,None of these,41862
156090,C,Mass radiation of life,41862
156091,D,Cambrian Explosion,41862
156092,A,Haikouichthys,41863
156093,B,Coccosteus,41863
156094,C,Kimberella,41863
156095,D,Cephalaspis,41863
156096,A,False,41864
156097,B,True,41864
156098,A,True,41865
156099,B,False,41865
156100,A,Paleo-Tethys ocean,41866
156101,B,Iapetus ocean,41866
156102,C,Panthalassic ocean,41866
156103,D,Rheic ocean,41866
156104,A,A drop in oxygen levels during the late Cambrian,41867
156105,B,Glaciation,41867
156106,C,None of these,41867
156107,D,Global warming,41867
156108,A,Don Juan DeMarco,41868
156109,B,Ever After,41868
156110,C,"Crouching Tiger, Hidden Dragon",41868
156111,D,Dracula,41868
156112,A,When Harry Met Sally,41869
156113,B,Don Juan DeMarco,41869
156114,C,Cant Hardly Wait,41869
156115,D,Ten Things I Hate About You,41869
156116,A,Moulin Rouge,41870
156117,B,Notting Hill,41870
156118,C,A Knights Tale,41870
156119,D,Dracula,41870
156120,A,When Harry Met Sally,41871
156121,B,Wuthering Heights,41871
156122,C,Youve Got Mail,41871
156123,D,The Mask of Zorro,41871
156124,A,A Knights Tale,41872
156125,B,Phenomenon,41872
156126,C,Ever After,41872
156127,D,Forget Paris,41872
156128,A,Hope Floats,41873
156129,B,Some Like It Hot,41873
156130,C,Casablanca,41873
156131,D,Moulin Rouge,41873
156132,A,Forest Gump,41874
156133,B,The Shawshank Redemption,41874
156134,C,Citizen Kane,41874
156135,D,Good Will Hunting,41874
156136,A,Sunrise: A Song of Two Humans,41875
156137,B,Trouble in Paradise,41875
156138,C,In America,41875
156139,D,Original Sin,41875
156140,A,Romeo and Juliet,41876
156141,B,Wuthering Heights,41876
156142,C,Shakespeare in Love,41876
156143,D,Sideways,41876
156144,A,Moulin Rouge,41877
156145,B,My Best Friends Wedding,41877
156146,C,Message In A Bottle,41877
156147,D,Meet Joe Black,41877
156148,A,A View to a Kill,41878
156149,B,Octopussy,41878
156150,C,Moonraker,41878
156151,D,For Your Eyes Only,41878
156152,A,Back to the Future,41879
156153,B,The Final Countdown,41879
156154,C,The Hitch Hikers Guide to the Galaxy,41879
156155,D,The Empire Strikes Back,41879
156156,A,Barbara,41880
156157,B,Frances,41880
156158,C,Susan,41880
156159,D,Jennifer,41880
156160,A,Derry,41881
156161,B,Ambervale,41881
156162,C,Springwood,41881
156163,D,Blackwood County,41881
156164,A,246,41882
156165,B,250,41882
156166,C,321,41882
156167,D,123,41882
156168,A,Jessica Lange,41883
156169,B,Teri Garr,41883
156170,C,Dustin Hoffman,41883
156171,D,Larry Gelbart,41883
156172,A,Detroit,41884
156173,B,Chicago,41884
156174,C,Denver,41884
156175,D,San Fransisco,41884
156176,A,11,41885
156177,B,27,41885
156178,C,2,41885
156179,D,6,41885
156180,A,Star Wars: Episode VI - Return of the Jedi,41886
156181,B,The Hitch Hikers Guide to the Galaxy,41886
156182,C,Cyborg,41886
156183,D,E.T. the Extra-Terrestrial,41886
156184,A,1992,41887
156185,B,1994,41887
156186,C,1990,41887
156187,D,1996,41887
156188,A,Byron Hadley,41888
156189,B,Samuel Norton,41888
156190,C,Ellis Redding,41888
156191,D,Spencer Heywood,41888
156192,A,1940s,41889
156193,B,1920s,41889
156194,C,1930s,41889
156195,D,1950s,41889
156196,A,Greta Garbo,41890
156197,B,Jayne Mansfield,41890
156198,C,Rita Hayworth,41890
156199,D,Bette Davis,41890
156200,A,He had red hair.,41891
156201,B,It was short for his last name.,41891
156202,C,His favorite color was red.,41891
156203,D,He had a horrible temper.,41891
156204,A,Strohs,41892
156205,B,Budweiser,41892
156206,C,Amstel,41892
156207,D,Heineken,41892
156208,A,False,41893
156209,B,True,41893
156210,A,237,41894
156211,B,125,41894
156212,C,416,41894
156213,D,444,41894
156214,A,No,41895
156215,B,Yes,41895
156216,A,Ron Howard,41896
156217,B,Rob Reiner,41896
156218,C,Frank Darabont,41896
156219,D,Shimon  Bentzvi,41896
156220,A,"$3,000,000",41897
156221,B,"$ 100,000",41897
156222,C,"$ 10,000,000",41897
156223,D,"$ 25,000,000",41897
156224,A,Gilda,41898
156225,B,Its a Mad Mad World,41898
156226,C,Happy girl 1223 Strikes Again,41898
156227,D,The Three Stooges,41898
156228,A,Steven Soderbergh,41899
156229,B,Robert Zemeckis,41899
156230,C,Tony Scott,41899
156231,D,John Hughes,41899
156232,A,Birmingham,41900
156233,B,Atlanta,41900
156234,C,Columbia,41900
156235,D,Savannah,41900
156236,A,Gerald Ford,41901
156237,B,Lyndon B. Johnson,41901
156238,C,John F. Kennedy,41901
156239,D,Richard M. Nixon,41901
156240,A,Fred Astaire,41902
156241,B,Elvis Presley,41902
156242,C,Dick Van Dyke,41902
156243,D,Gene Kelly,41902
156244,A,Abbie Hoffman,41903
156245,B,Jane Fonda,41903
156246,C,John Lennon,41903
156247,D,John Wayne,41903
156248,A,Beau,41904
156249,B,Billy,41904
156250,C,Bennie,41904
156251,D,Bubba,41904
156252,A,University of Alabama,41905
156253,B,University of Florida,41905
156254,C,Auburn University,41905
156255,D,University of Georgia,41905
156256,A,Johnnie Cash,41906
156257,B,Abby Hoffman,41906
156258,C,Mickey Jagger,41906
156259,D,Bobbie Dylan,41906
156260,A,in the stomach,41907
156261,B,in the arm,41907
156262,C,in the leg,41907
156263,D,in the buttocks,41907
156264,A,Satisfaction by The Rolling Stones,41908
156265,B,Break on Through (To the Other Side) by The Doors,41908
156266,C,California Dreamin by The Mamas and the Pappas,41908
156267,D,Fortunate Son by CCR,41908
156268,A,Cat in the Hat,41909
156269,B,Alice in Wonderland,41909
156270,C,The Chronicles of Narnia,41909
156271,D,Curious George,41909
156272,A,I want my Mama,41910
156273,B,I want to go home,41910
156274,C,Am I going to make it?,41910
156275,D,What are we doing here?,41910
156276,A,Gary Sinise,41911
156277,B,Jack Nicholson,41911
156278,C,Ed Harris,41911
156279,D,Robert Duvall,41911
156280,A,First Knight,41912
156281,B,A Knights Tale,41912
156282,C,Robin Hood: Prince of Thieves,41912
156283,D,Black Knight,41912
156284,A,1955,41913
156285,B,1986,41913
156286,C,1987,41913
156287,D,1985,41913
156288,A,Shep,41914
156289,B,Einstein,41914
156290,C,Edsel,41914
156291,D,Shaggy,41914
156292,A,True,41915
156293,B,False,41915
156294,A,something without sugar,41916
156295,B,All of these,41916
156296,C,Tab,41916
156297,D,Pepsi free,41916
156298,A,transference capacitor,41917
156299,B,jauntinator,41917
156300,C,transcendental tripometer,41917
156301,D,flux capacitor,41917
156302,A,Maplewood Ave,41918
156303,B,John F. Kennedy Drive,41918
156304,C,Pine St,41918
156305,D,Riverside Drive,41918
156306,A,McDonalds,41919
156307,B,Burger King,41919
156308,C,Taco Bell,41919
156309,D,Wendys,41919
156310,A,Mr. Spock,41920
156311,B,Captain Kirk,41920
156312,C,Luke Skywalker,41920
156313,D,Darth Vader,41920
156314,A,Enchantment Under the Sea,41921
156315,B,Enchanted Future,41921
156316,C,Sadie Hawkins Day Dance,41921
156317,D,Fish Under the Sea,41921
156318,A,False,41922
156319,B,True,41922
156320,A,Art studio,41923
156321,B,Recording studio,41923
156322,C,None of these,41923
156323,D,Aerobics studio,41923
156324,A,Played in Marvin Berrys rock and roll group,41924
156325,B,He was a drifter,41924
156326,C,Pumped gas at the filling station,41924
156327,D,Worked in the diner,41924
156328,A,False,41925
156329,B,True,41925
156330,A,22,41926
156331,B,18,41926
156332,C,15,41926
156333,D,16,41926
156334,A,It was never mentioned,41927
156335,B,Grey,41927
156336,C,Gulch,41927
156337,D,Gale,41927
156338,A,Uncle Harry,41928
156339,B,Uncle Henry,41928
156340,C,Uncle Charlie,41928
156341,D,Uncle Tom,41928
156342,A,Miss Almira Gulch,41929
156343,B,Miss Fanny Green,41929
156344,C,Miss Daisy Green,41929
156345,D,Miss Alvina Gray,41929
156346,A,True,41930
156347,B,False,41930
156348,A,Surrender Dorothy or die,41931
156349,B,Surrender Dorothy,41931
156350,C,You will die Dorothy,41931
156351,D,Surrender or else,41931
156352,A,Dorothys Adventures in Oz,41932
156353,B,The Land of Oz,41932
156354,C,The Wizard of Oz,41932
156355,D,The Wonderful Wizard of Oz,41932
156356,A,True,41933
156357,B,False,41933
156358,A,George Burns,41934
156359,B,Tony Curtis,41934
156360,C,Don Knotts,41934
156361,D,Buddy Ebsen,41934
156362,A,1 million dollars,41935
156363,B,10 million dollars,41935
156364,C,5 million dollars,41935
156365,D,3 million dollars,41935
156366,A,My Big Fat Greek Wedding,41936
156367,B,Eat Drink Man Woman,41936
156368,C,The Wedding Banquet,41936
156369,D,Betsys Wedding,41936
156370,A,Father of the Bride,41937
156371,B,American Wedding,41937
156372,C,Surviving Christmas,41937
156373,D,Meet the Fockers,41937
156374,A,The Great Outdoors,41938
156375,B,Ferris Buellers Day Off,41938
156376,C,Pretty in Pink,41938
156377,D,Some Kind of Wonderful,41938
156378,A,Weird Science,41939
156379,B,Class Reunion,41939
156380,C,The Breakfast Club,41939
156381,D,Sixteen Candles,41939
156382,A,European Vacation,41940
156383,B,Sixteen Candles,41940
156384,C,Weird Science,41940
156385,D,"Planes, Trains  Automobiles",41940
156386,A,Mr. Mom,41941
156387,B,"Planes, Trains  Automobiles",41941
156388,C,Uncle Buck,41941
156389,D,Shes Having a Baby,41941
156390,A,Mr. Mom,41942
156391,B,Vacation,41942
156392,C,The Great Outdoors,41942
156393,D,Ferris Buellers Day Off,41942
156394,A,Class Reunion,41943
156395,B,Pretty in Pink,41943
156396,C,Some Kind of Wonderful,41943
156397,D,Weird Science,41943
156398,A,Weird Science,41944
156399,B,Nate and Hayes,41944
156400,C,The Great Outdoors,41944
156401,D,Uncle Buck,41944
156402,A,Pretty in Pink,41945
156403,B,Class Reunion,41945
156404,C,Mr. Mom,41945
156405,D,European Vacation,41945
156406,A,Nate and Hayes,41946
156407,B,Some Kind of Wonderful,41946
156408,C,Weird Science,41946
156409,D,Shes Having a Baby,41946
156410,A,Class Reunion,41947
156411,B,Uncle Buck,41947
156412,C,Ferris Buellers Day Off,41947
156413,D,"Planes, Trains  Automobiles",41947
156414,A,False,41948
156415,B,True,41948
156416,A,Gloria Stuart,41949
156417,B,Kate Winslet,41949
156418,C,Gloria Esteban,41949
156419,D,Lynn Hollowell,41949
156420,A,False,41950
156421,B,True,41950
156422,A,True,41951
156423,B,False,41951
156424,A,False,41952
156425,B,True,41952
156426,A,Gloria Stuart,41953
156427,B,Kathy Bates,41953
156428,C,Kate Winslet,41953
156429,D,Frances Fischer,41953
156430,A,Lotus Esprit,41954
156431,B,Porsche Carrera,41954
156432,C,Lamborghini Gallardo,41954
156433,D,Lamborghini Murcilago,41954
156434,A,Vivian Ward,41955
156435,B,Vivian Vance,41955
156436,C,Vivian Brandt,41955
156437,D,Vivian Tyler,41955
156438,A,Kat,41956
156439,B,Lee,41956
156440,C,Lou,41956
156441,D,Kit,41956
156442,A,La Traviata,41957
156443,B,MacBeth,41957
156444,C,Madame Butterfly,41957
156445,D,Rigoletto,41957
156446,A,"$1,000",41958
156447,B,"$8,000",41958
156448,C,"$3,000",41958
156449,D,"$5,000",41958
156450,A,Material Girl by Madonna,41959
156451,B,Like a Virgin by Madonna,41959
156452,C,Bad Girls by Donna Summer,41959
156453,D,Kiss by Prince,41959
156454,A,Yes,41960
156455,B,No,41960
156456,A,1982,41961
156457,B,1983,41961
156458,C,1984,41961
156459,D,1985,41961
156460,A,Samantha Baker,41962
156461,B,Caroline Mulford,41962
156462,C,Caroline Inthecity,41962
156463,D,Eve Quizeditor,41962
156464,A,Lori Loughlin,41963
156465,B,Demi Moore,41963
156466,C,Ally Sheedy,41963
156467,D,Emma Thompson,41963
156468,A,Long Duc Dong,41964
156469,B,One Hung Low,41964
156470,C,Egg Foo Yeung,41964
156471,D,Sum Guy Tony Wang,41964
156472,A,Her Bra,41965
156473,B,Her phone number,41965
156474,C,A picture with Sam and himself in a photo booth,41965
156475,D,Her underwear,41965
156476,A,Vodka,41966
156477,B,muscle relaxants,41966
156478,C,Midol,41966
156479,D,a bunch of aspirin,41966
156480,A,New York,41967
156481,B,Detroit,41967
156482,C,Philadelphia,41967
156483,D,Illinois,41967
156484,A,Cadillac,41968
156485,B,Rolls Royce,41968
156486,C,Corvette,41968
156487,D,Jaguar,41968
156488,A,Moses Gunn,41969
156489,B,Paul Schmooley,41969
156490,C,Paul Dooley,41969
156491,D,Ben Dover,41969
156492,A,Harvey,41970
156493,B,Rick,41970
156494,C,Bryce,41970
156495,D,Cliff,41970
156496,A,Porsche,41971
156497,B,Rolls Royce,41971
156498,C,69 Mustang,41971
156499,D,Trans Am,41971
156500,A,1975,41972
156501,B,1973,41972
156502,C,1979,41972
156503,D,1971,41972
156504,A,Penelope,41973
156505,B,Sarah,41973
156506,C,Eli,41973
156507,D,Chrissy,41973
156508,A,Shark Catcher,41974
156509,B,The Pacific Princess,41974
156510,C,The SS Minnow,41974
156511,D,The Orca,41974
156512,A,Roy Scheider,41975
156513,B,Robert Shaw,41975
156514,C,Justin McAllister,41975
156515,D,Richard Dreyfuss,41975
156516,A,"$20,000",41976
156517,B,"$3,000",41976
156518,C,"$10,000",41976
