questionID,questionType,questionText,categoryID,answerOptionID
40344,MCQ,"Name the route running from South Vietnam through Laos and Cambodia into North Vietnam, used by North Vietnamese for sending soldiers to the south and for supplying the NLF (National Liberation Front ).",17,150371
40345,MCQ,This American diplomat and statesman served as a National Security Advisor and later as a Secretary of State. He was awarded the 1973 Nobel Peace Prize for his role in negotiating a ceasefire and US withdrawal from the war in Vietnam.,17,150373
40346,MCQ,"This American was sentenced to life in prison, because in 1968 he led the My Lai massacre of Vietnamese civilians, including women, children and elderly men.",17,150378
40347,MCQ,"In this film, set during the Vietnam war, the following words are delivered by Lieutenant Colonel Bill Kilgore:  You smell that? Do you smell that? Napalm, son. Nothing else in the world smells like that. I love the smell of napalm in the morning.",17,150381
40348,T/F,"Two months after South Carolina seceded from the Union on December 21, 1860, Mississippi, Florida, Alabama, Georgia, and North Carolina voted to secede as well.",17,150385
40349,MCQ,"What Union General in charge was defeated during the First Battle of Bull Run, the first major land battle of the American Civil War?",17,150389
40350,MCQ,"During the American Civil War, in April 1862, Union Flag Officer David Farragut, who was in command of the West Gulf Blockading Squadron, took control of which vital port of the South?",17,150391
40351,MCQ,"After the death of this Confederate general on on May 10, 1863, General Lee remarked, I have lost my right arm.",17,150395
40352,MCQ,What African American Regiment helped to assault Fort Wagner in South Carolina during the American Civil War?,17,150401
40353,MCQ,"Which general commanded the Confederate forces at the Battle of Gettysburg, that started on July 1, 1863?",17,150404
40354,MCQ,"Ulysses S. Grant and Robert E. Lee served together in which military conflict, regarded as a prelude to the American Civil War?",17,150407
40355,MCQ,"What play was President Lincoln watching at Fords Theatre, when he was assassinated by a Southern sympathizer from Maryland?",17,150411
40356,MCQ,"The Battle of Worcester, the Battle of Hopton Heath, and the Battle of Winceby are just three of the battles during this civil war.",17,150417
40357,MCQ,"The Battle of Grunwald, the Battle of Chojnice, and the Battle of Swiecin are three battles fought during this war.",17,150421
40358,MCQ,"The Battle of Ludford Bridge, the First Battle of St Albans, and the Battle of Blore Heath are three battles fought during this war.",17,150425
40359,MCQ,"The Battle of Sandepu, the Battle of Mukden, and the Battle of Dairen are just three of the battles fought during this war.",17,150426
40360,MCQ,"The Battle of Passchendaele, the Battle of Cer, and the Battle of the Frontiers were fought during this war.",17,150430
40361,MCQ,"The Battle of El Alamein, the Battle of Narvik, and the Battle of Crete were fought during this war.",17,150435
40362,MCQ,"The Battle of the Nile, the Battle of Radzyn, and the Battle of Aspern-Essling.",17,150439
40363,MCQ,"The Battle of Custoza, the Battle of Palestro, and the Battle of Calatafimi.",17,150442
40364,MCQ,"The Battle of Uji, the Battle of Dan-no-ura, and the Battle of Muroyama were all fought during this war.",17,150447
40365,MCQ,"The Battle of Ap Bac, the Battle of Dak To, and the Battle of Hamburger Hill.",17,150452
40366,MCQ,"The allies of WW2 initially consisted of three countries, which were later joined by others. Which of these countries never joined the Allies?",17,150454
40367,MCQ,"Which was the formal reason for the end of World War II, on September 2, 1945?",17,150461
40368,MCQ,What two countries were invaded by Germany on 9 April 1940?,17,150465
40369,MCQ,"In which month of 1940 did the Soviet Union occupy Latvia, Lithuania, and Estonia?",17,150467
40370,MCQ,"On 28 October 1940, launching the invasion from bases in Albania, Italy invaded this country.",17,150470
40371,MCQ,"Nazi Germanys attempt at invading the Soviet Union, known as Operation Barbarossa, started on what date?",17,150475
40372,MCQ,"This strategic meeting between the heads of the governments of the United Kingdom and the United States took place from December 22, 1941 to January 14, 1942.",17,150478
40373,MCQ,"What happened on July 14,1789?",17,150485
40374,MCQ,"Which of these events occurred on November  22, 1963?",17,150488
40375,MCQ,"The date November 11, 1918 is famous with what event?",17,150492
40376,MCQ,"What historical event took place on October 14, 1066 AD?",17,150497
40377,MCQ,"What happened on July 4, 1826?",17,150501
40378,MCQ,"What historical event occurred on March 15, 44 BC?",17,150502
40379,MCQ,"Which of these events took place on June 18, 1815?",17,150508
40380,MCQ,"Which of the following events happened on March,1692?",17,150511
40381,MCQ,"The date July 2, 1937 is remembered with what event?",17,150515
40382,MCQ,"Which of these events occurred on December 29, 1170 AD?",17,150518
40383,MCQ,With what nations military did the US conduct desert exercises in 1981?,17,150524
40384,MCQ,The US mining of what nations harbors created a congressional frenzy in April of 1984 and was  a case heard by the International Court of Justice?,17,150529
40385,T/F,The US Federal Governments deficit in 1983 exceeded $250 billion?,17,150530
40386,MCQ,In what state was Claus von Bulow prosecuted?,17,150532
40387,MCQ,President Reagan was shot in 1981 as he left this hotel.,17,150537
40388,MCQ,"By 1983, less than 10% of all movie theaters in America had only one of these.",17,150543
40389,MCQ,"What major comic book character underwent a costume change in 1984, wearing a suit that was black and white instead of blue and red?",17,150545
40390,T/F,Iran invaded Iraq in 1981.,17,150548
40391,MCQ,The Battle of Gettysburg was fought on these dates.,17,150550
40392,MCQ,Robert E. Lee commanded the Confederate army at Gettysburg. Who led the Union forces?,17,150554
40393,MCQ,Which of these landmarks could not be found on the Gettysburg battlefield?,17,150560
40394,MCQ,This twenty-year-old was the only civilian killed during the Battle of Gettysburg.,17,150565
40395,MCQ,"This 70-year-old citizen of Gettysburg grabbed his rifle during the first day of the battle and joined the Unions Iron Brigade. Not surprisingly, he was the only civilian to take part in the battle itself.",17,150569
40396,MCQ,"General Lees three corps commanders at Gettysburg were Longstreet,  A.P. Hill and who else?",17,150570
40397,MCQ,This Union general was killed by a sniper on the first day of the Battle of Gettysburg.,17,150576
40398,MCQ,This cavalry officer commanded the Union cavalry at Gettysburg.,17,150579
40399,T/F,Abraham Lincoln signed the Emancipation Proclamation shortly after the Battle of Gettysburg.,17,150582
40400,MCQ,"WW II started on September 1, 1939 when Germany invaded which country?",17,150584
40401,MCQ,"At the beginning of WW II, The British and the French were so surprised by the swiftness of the German attack on its neighbor that for some time no response ensued. This period lasted till May, 1940 and is known by what name?",17,150588
40402,T/F,"In February 1945, Churchill, Roosevelt and Stalin met in Yalta to discuss the future of  post - war Europe. The Yalta Conference produced important decisions, one of which stated that there would be free elections in Czechoslovakia.",17,150593
40403,MCQ,"This operation, led by General Dwight Eisenhower, was launched on 8 November 1942 and it was aimed at gaining control over Morocco and Algeria.",17,150596
40404,MCQ,"The Tripartite Pact was signed on September 27, 1940 by Germany, Italy and Japan. Later, three more countries joined - Hungary, Romania and Bulgaria. When did Bulgaria join the pact?",17,150601
40405,MCQ,This May 1942 battle was the first one to be fought only by aircraft carriers.,17,150602
40406,MCQ,"Even though mainland Britain was not actually invaded in World War II, it had prepared a resistance movement, known under what name?",17,150608
40407,MCQ,"Who accepted the surrender of the German military forces in Northwest Germany, Holland and Denmark on May 4, 1945?",17,150612
40408,T/F,"Before committing suicide, Adolf Hitler appointed his successors. Schwerin von Krosigk was one of them.",17,150615
40409,MCQ,Which plane was the first operational turbojet to take part in WW II?,17,150618
40410,MCQ,"During World War I Germany built and used one of the biggest guns in military history, Big Bertha. It fired 2,100 lb (820 kg) shells at a range of 15 km (9.3 miles) and was used in the assault of Verdun. Big Bertha was named after this member of the designers family.",17,150621
40411,MCQ,"Even though Bertha was a formidable gun, this one was even bigger. Paris Gun was used to bombard Paris during World War I. What was its main purpose?",17,150627
